Unnamed: 0,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
12924,29893175,224784048,0,12.0,57,8014,41.37725,2.13704,1,0,4,1.0,1.0,2.0,88.0,3,0,4,10,20,257,3,6,4.477336814478207
13690,31408169,54976670,1,4.0,6,8015,41.38023,2.15743,1,1,3,1.0,1.0,2.0,35.0,3,0,8,34,58,58,24,7,3.555348061489413
13951,31872068,207109766,0,5.0,6,8007,41.38745,2.16668,1,0,4,1.0,2.0,3.0,664.0,1,0,22,44,74,270,23,7,6.498282149476434
11005,25798159,14979846,0,13.0,59,8023,41.4057,2.14561,24,0,3,2.0,3.0,6.0,60.0,32,0,6,13,13,212,0,8,4.0943445622221
15436,33909696,244729530,0,19.0,30,8011,41.38623,2.15815,1,1,2,1.5,1.0,2.0,19.0,1,0,4,9,9,9,12,6,2.9444389791664403
7233,18649642,129588900,0,1.0,59,8006,41.40516,2.14976,20,0,10,4.0,6.0,8.0,500.0,1,0,16,33,33,33,15,6,6.214608098422191
11984,27724507,209310544,1,1.0,57,8004,41.3721,2.16606,1,0,4,1.0,1.0,2.0,95.0,2,0,2,9,10,88,32,7,4.553876891600541
15690,34206917,258254868,0,1.0,15,8002,41.38305,2.17386,20,1,2,1.0,1.0,1.0,49.0,1,0,0,0,6,271,8,6,3.8918202981106265
10415,24496319,89062315,0,1.0,54,8005,41.39093,2.18963,1,1,1,2.0,1.0,1.0,22.0,3,0,7,19,26,26,7,6,3.091042453358316
5077,13124171,5406180,1,1.0,21,8012,41.40397,2.15897,1,0,3,1.0,1.0,1.0,85.0,2,0,3,5,9,50,81,7,4.442651256490317
10526,24770130,187279819,0,1.0,44,8031,41.43287,2.16992,1,1,2,1.0,1.0,1.0,50.0,1,0,28,58,88,363,0,8,3.912023005428146
7883,19695986,138752436,1,1.0,51,8035,41.42904,2.13289,20,1,2,1.0,1.0,1.0,50.0,1,0,11,37,67,342,12,7,3.912023005428146
5396,13795340,15852012,0,1.0,21,8012,41.40335,2.15266,1,1,1,2.0,1.0,1.0,25.0,7,0,0,0,0,0,0,8,3.218875824868201
9644,23193027,158023606,0,131.0,54,8041,41.41269,2.17765,1,0,5,1.0,2.0,3.0,139.0,1,0,3,17,42,296,43,6,4.934473933130692
2947,5910820,30698736,0,2.0,19,8001,41.37509,2.17116,1,1,2,1.0,1.0,1.0,22.0,3,0,0,0,0,0,0,6,3.091042453358316
16991,35507138,266904610,0,2.0,6,8025,41.40883,2.17129,1,1,3,1.0,1.0,2.0,29.0,1,0,9,39,54,309,4,5,3.367295829986474
7792,19581191,137629448,0,3.0,3,8018,41.38968,2.18278,1,0,4,1.0,1.0,1.0,47.0,32,0,28,58,88,363,0,8,3.8501476017100575
4180,9893781,136853,0,41.0,50,8015,41.38139,2.15866,1,0,2,1.0,1.0,2.0,55.0,1,0,5,21,42,109,21,6,4.007333185232471
4090,9602587,3556337,0,16.0,6,8015,41.3834,2.1524,1,0,4,1.0,2.0,3.0,140.0,6,0,2,4,17,286,24,7,4.941642422609304
1968,3228173,396363,0,106.0,50,8015,41.37619,2.16204,1,0,4,1.0,1.0,2.0,131.0,2,0,16,29,59,312,0,4,4.875197323201151
17504,35935786,102947901,0,520.0,50,8015,41.37587,2.16094,1,0,5,2.0,2.0,3.0,95.0,1,0,5,20,46,124,0,8,4.553876891600541
17342,35824194,28306398,0,1.0,19,8001,41.38165,2.1642,1,0,4,1.0,2.0,2.0,140.0,2,0,0,7,9,84,4,7,4.941642422609304
14953,33246413,43792148,0,1.0,11,8026,41.41449,2.1858,1,1,2,1.0,1.0,1.0,30.0,3,0,3,3,3,3,7,7,3.4011973816621555
4251,10127537,10547296,0,131.0,3,8002,41.38393,2.17292,1,0,5,2.0,3.0,3.0,85.0,32,0,9,32,37,250,2,7,4.442651256490317
12561,29208926,15268164,1,8.0,6,8011,41.3855,2.16112,1,0,4,1.0,1.0,2.0,50.0,30,0,0,1,1,38,5,7,3.912023005428146
7002,18185603,19672895,0,5.0,6,8015,41.3819,2.14897,1,1,1,1.0,1.0,1.0,35.0,1,0,21,51,81,81,3,7,3.555348061489413
424,686830,942210,0,5.0,54,8005,41.39941,2.206,1,0,3,1.0,1.0,1.0,125.0,3,0,1,25,55,330,4,7,4.8283137373023015
17785,36145999,271869084,0,1.0,57,8004,41.37443,2.15902,1,0,4,1.0,2.0,2.0,70.0,31,0,8,32,35,97,0,8,4.248495242049359
10099,23940244,4193907,0,2.0,8,8019,41.42042,2.21325,20,1,2,1.0,1.0,1.0,40.0,3,0,1,3,20,21,34,7,3.688879454113936
17989,36271474,15052431,0,11.0,54,8018,41.40666,2.19506,1,1,3,1.0,2.0,3.0,23.0,31,0,30,60,90,365,0,8,3.1354942159291497
17120,35627884,266193111,0,8.0,6,8011,41.38321,2.16247,5,1,2,1.0,1.0,1.0,60.0,1,0,24,54,78,353,2,7,4.0943445622221
12112,27997986,211460186,0,1.0,32,8025,41.40843,2.17796,1,1,4,1.0,1.0,2.0,20.0,1,0,0,0,0,0,16,7,2.995732273553991
6144,16126731,54820821,0,20.0,32,8025,41.40583,2.17037,1,0,6,1.0,3.0,4.0,85.0,2,0,2,19,40,313,20,7,4.442651256490317
5663,14386285,11764763,1,4.0,15,8002,41.38156,2.17403,1,1,1,1.5,1.0,1.0,65.0,30,0,25,50,58,58,7,7,4.174387269895637
13974,31941328,5729069,0,25.0,39,8005,41.38937,2.19708,1,0,12,4.0,6.0,10.0,600.0,3,0,12,28,58,333,2,6,6.396929655216146
11813,27379078,52112058,0,3.0,3,8001,41.38127,2.16488,1,1,3,1.0,1.0,3.0,92.0,2,0,0,7,30,30,62,7,4.5217885770490405
15041,33384465,8080201,1,3.0,67,8013,41.39935,2.18512,1,1,5,1.5,3.0,3.0,27.0,32,0,29,59,89,90,1,7,3.295836866004329
9034,21890919,36607755,0,91.0,20,8005,41.3919,2.18774,1,1,1,1.5,1.0,1.0,30.0,32,0,0,8,38,313,0,8,3.4011973816621555
4598,11356317,18905437,0,7.0,50,8011,41.38173,2.16147,1,0,6,1.0,2.0,2.0,160.0,3,0,5,18,34,295,5,7,5.075173815233827
2660,5068957,26008219,1,1.0,6,8013,41.40089,2.1859,1,1,2,1.0,1.0,2.0,58.0,1,0,0,6,21,45,32,7,4.060443010546419
141,302440,942210,0,5.0,19,8001,41.38486,2.16841,1,0,4,1.0,1.0,2.0,45.0,32,0,14,35,42,317,2,7,3.80666248977032
2598,4912693,17704687,0,1.0,6,8011,41.38599,2.1622,1,1,2,1.0,1.0,1.0,60.0,1,0,0,0,0,0,0,8,4.0943445622221
6703,17471239,102947901,0,520.0,3,8003,41.38382,2.18276,1,0,6,1.0,2.0,3.0,80.0,1,0,3,13,27,235,13,6,4.382026634673881
15227,33659923,6634946,0,1.0,25,8036,41.38903,2.14978,1,0,2,1.0,1.0,1.0,75.0,2,0,3,7,20,44,8,7,4.31748811353631
1378,1932737,9914293,0,2.0,11,8026,41.41022,2.18134,1,1,2,1.0,1.0,1.0,40.0,3,0,0,0,0,0,1,7,3.688879454113936
3675,8009809,41561119,0,2.0,16,8004,41.37453,2.15577,1,1,1,1.5,1.0,1.0,35.0,2,0,16,16,16,16,84,7,3.555348061489413
9661,23206948,3328813,0,8.0,6,8015,41.38449,2.15456,1,1,4,1.0,1.0,2.0,100.0,3,0,0,0,0,0,0,7,4.605170185988092
18339,36512559,248222670,0,6.0,57,8004,41.37365,2.16221,1,1,4,1.0,3.0,5.0,90.0,4,0,0,0,0,70,0,8,4.499809670330265
6364,16750114,9478280,0,33.0,57,8014,41.37332,2.13914,1,0,3,1.0,2.0,2.0,33.0,40,0,0,10,10,141,1,7,3.49650756146648
7421,18930975,131958706,1,1.0,6,8013,41.39555,2.18147,1,1,2,2.0,1.0,1.0,55.0,1,0,12,35,65,336,42,7,4.007333185232471
4743,11923685,9478280,0,33.0,16,8004,41.37413,2.1623,1,0,4,1.0,2.0,2.0,130.0,3,0,4,13,27,139,1,6,4.867534450455582
12003,27769971,5432336,0,22.0,32,8025,41.4074,2.17231,1,0,8,1.0,4.0,5.0,62.0,1,0,11,33,63,338,14,6,4.127134385045092
1139,1445152,7758783,0,2.0,39,8005,41.39263,2.19217,1,0,6,2.0,3.0,5.0,219.0,3,0,5,15,33,294,14,6,5.389071729816501
10452,24589512,184993404,0,12.0,5,8010,41.39036,2.17147,5,1,3,1.0,1.0,2.0,160.0,1,0,0,0,0,38,1,7,5.075173815233827
7377,18918147,128959838,0,49.0,54,8019,41.40639,2.21307,1,0,10,3.0,4.0,8.0,245.0,1,0,11,37,57,319,7,6,5.501258210544727
13136,30304482,325580,1,4.0,19,8001,41.38561,2.16624,1,0,2,1.0,1.0,1.0,38.0,32,0,0,1,2,124,2,7,3.6375861597263857
1788,2802656,1504497,0,2.0,6,8010,41.39506,2.17162,1,1,2,2.0,1.0,1.0,95.0,3,0,7,7,7,166,0,7,4.553876891600541
12133,28054697,198688325,1,2.0,48,8027,41.42553,2.18555,1,1,1,1.0,1.0,1.0,15.0,30,0,22,23,32,291,1,7,2.70805020110221
16560,35064866,252640053,0,2.0,15,8002,41.38455,2.17378,1,1,3,1.0,1.0,2.0,100.0,2,0,15,45,75,350,3,6,4.605170185988092
4648,11561142,36187810,1,1.0,16,8004,41.37412,2.16657,1,1,2,1.0,1.0,1.0,44.0,4,0,0,0,0,51,35,7,3.784189633918261
7571,19225624,1351706,0,2.0,14,8027,41.4212,2.1799,1,1,2,1.0,1.0,1.0,40.0,2,0,0,7,7,7,26,6,3.688879454113936
460,725659,3514423,0,1.0,21,8012,41.40567,2.16005,1,0,6,1.0,2.0,3.0,85.0,3,0,4,8,15,284,20,7,4.442651256490317
6117,16065561,7297363,0,17.0,50,8011,41.38175,2.15961,1,0,5,2.0,3.0,4.0,200.0,2,0,10,30,58,143,30,6,5.298317366548036
8182,20220840,26828317,0,29.0,21,8012,41.40602,2.15251,24,0,3,1.0,1.0,2.0,135.0,2,0,5,9,14,80,0,8,4.90527477843843
11568,26952958,70220020,0,3.0,12,8018,41.40722,2.19108,1,1,1,1.0,1.0,1.0,21.0,1,0,4,19,19,225,18,6,3.044522437723423
949,1215451,6633836,0,3.0,6,8011,41.3869,2.16083,1,0,6,1.5,3.0,4.0,220.0,3,0,0,6,15,278,15,7,5.393627546352362
11895,27540566,36607755,0,91.0,21,8012,41.40429,2.15108,1,1,1,2.0,1.0,1.0,28.0,32,0,9,39,69,344,0,8,3.332204510175204
9531,23003772,170634953,0,7.0,9,8030,41.43574,2.20417,1,1,2,1.0,1.0,2.0,25.0,3,0,4,30,60,61,21,5,3.218875824868201
6372,16773390,3403659,0,6.0,6,8025,41.40503,2.17494,10,0,5,1.0,2.0,4.0,106.0,2,0,1,13,19,294,47,7,4.663439094112067
4630,11470029,32479280,0,2.0,65,8037,41.39941,2.16188,1,1,1,1.0,1.0,1.0,15.0,1,0,0,0,0,0,0,7,2.70805020110221
7361,18887616,76355464,1,1.0,6,8029,41.38491,2.14404,1,0,8,2.0,3.0,6.0,185.0,3,0,1,5,11,272,58,7,5.220355825078324
14482,32564551,22181646,0,2.0,3,8002,41.38059,2.17654,1,1,2,1.0,1.0,1.0,45.0,2,0,0,0,0,0,3,6,3.80666248977032
5927,15353532,7129627,0,1.0,56,8003,41.3859,2.18227,1,1,1,1.0,1.0,1.0,15.0,4,0,0,0,0,0,0,7,2.70805020110221
14130,32159358,174751009,0,17.0,6,8025,41.40499,2.17232,1,0,5,1.0,2.0,3.0,75.0,2,0,0,13,14,266,14,6,4.31748811353631
6042,15800817,21990117,0,2.0,3,8003,41.38241,2.18266,24,1,2,1.0,1.0,1.0,40.0,3,0,2,6,10,87,51,7,3.688879454113936
442,721375,3724467,0,13.0,3,8003,41.38251,2.18286,24,0,8,2.0,4.0,6.0,700.0,3,0,6,21,41,113,9,7,6.551080335043404
6661,17447286,77548260,1,5.0,6,8013,41.39629,2.17697,1,1,1,2.0,1.0,1.0,16.0,60,0,20,48,48,97,2,7,2.772588722239781
9797,23408751,24201508,0,1.0,49,8030,41.43804,2.18767,20,1,2,1.0,1.0,1.0,20.0,2,0,2,3,20,44,42,7,2.995732273553991
10433,24538885,1981748,1,1.0,3,8002,41.38028,2.18035,1,1,2,1.0,1.0,1.0,60.0,2,0,2,3,3,68,62,7,4.0943445622221
8834,21664939,157688534,0,1.0,3,8002,41.38115,2.17978,1,1,2,1.5,1.0,1.0,35.0,3,0,0,0,0,0,0,8,3.555348061489413
9049,21907457,156294948,0,34.0,17,8005,41.4037,2.20022,1,0,5,2.0,2.0,2.0,85.0,1,0,15,21,27,132,0,8,4.442651256490317
3831,8513356,44824567,0,1.0,63,8023,41.41318,2.14656,1,1,1,1.0,1.0,1.0,29.0,3,0,16,24,46,46,2,7,3.367295829986474
5065,13093469,16254397,0,1.0,6,8015,41.37619,2.15144,1,1,2,1.0,1.0,1.0,30.0,1,0,0,0,0,0,0,8,3.4011973816621555
6146,16130777,20359963,0,1.0,6,8036,41.39108,2.15243,1,1,2,2.0,1.0,1.0,59.0,1,0,22,52,82,82,0,5,4.07753744390572
16599,35108886,264453369,0,1.0,19,8001,41.38435,2.16666,1,0,4,1.0,1.0,2.0,60.0,32,0,0,0,9,284,0,8,4.0943445622221
17573,35991294,118638052,0,2.0,57,8004,41.37132,2.165,1,0,4,1.0,2.0,4.0,80.0,3,0,2,2,19,19,0,8,4.382026634673881
6346,16713877,80572336,1,2.0,26,8003,41.38294,2.19052,1,1,1,1.0,1.0,1.0,50.0,1,0,1,15,45,320,46,7,3.912023005428146
16828,35345851,10372993,0,1.0,20,8018,41.39989,2.19123,1,1,2,1.0,1.0,1.0,60.0,3,0,30,57,63,63,2,6,4.0943445622221
1959,3218014,6057270,0,11.0,29,8028,41.3793,2.12555,1,0,6,1.0,2.0,4.0,69.0,2,0,4,22,52,308,43,7,4.23410650459726
9265,22382382,163670236,0,3.0,3,8003,41.38492,2.17983,1,1,2,1.0,1.0,1.0,39.0,1,0,0,0,0,0,0,7,3.6635616461296463
155,333190,1697782,1,3.0,6,8013,41.4012,2.18139,1,1,2,1.5,1.0,1.0,18.0,3,0,16,25,25,25,40,7,2.8903717578961645
10490,24677555,186508480,1,2.0,56,8003,41.38755,2.1816,1,0,2,1.0,1.0,1.0,45.0,30,0,9,39,47,47,4,7,3.80666248977032
17066,35576621,205021585,0,1.0,17,8005,41.39819,2.20619,1,1,2,1.0,1.0,1.0,70.0,2,0,22,52,82,357,3,7,4.248495242049359
4580,11337013,23905845,0,2.0,19,8001,41.38357,2.16461,1,1,1,1.0,1.0,1.0,140.0,2,0,0,0,0,0,0,8,4.941642422609304
1090,1383728,6767012,0,3.0,65,8012,41.39771,2.16046,1,0,4,1.0,2.0,2.0,120.0,2,0,2,4,12,274,41,7,4.787491742782046
6051,15832798,2262273,0,13.0,3,8001,41.38455,2.16716,1,0,5,1.0,2.0,4.0,59.0,32,0,29,59,89,364,1,6,4.07753744390572
14611,32738914,64515600,0,9.0,54,8026,41.41092,2.17747,1,0,3,1.0,1.0,2.0,49.0,35,0,7,37,67,342,1,7,3.8918202981106265
11135,26043088,2736874,0,19.0,57,8014,41.37657,2.14452,20,0,10,2.0,5.0,7.0,280.0,2,0,16,42,65,334,3,7,5.634789603169249
8918,21721730,158023606,0,131.0,6,8036,41.39251,2.15654,1,0,6,1.0,2.0,4.0,181.0,1,0,7,26,43,297,27,6,5.198497031265826
12580,29250749,97816069,1,2.0,59,8035,41.42037,2.11655,27,1,3,1.0,1.0,3.0,120.0,2,0,4,18,28,35,16,7,4.787491742782046
9125,22030277,160873394,1,1.0,3,8003,41.39001,2.18088,1,1,2,1.0,1.0,3.0,40.0,2,0,0,0,0,0,15,7,3.688879454113936
7953,19801809,95264823,1,1.0,20,8005,41.39275,2.1892,1,1,2,2.0,1.0,1.0,55.0,4,0,22,52,82,357,7,7,4.007333185232471
11104,25990834,23259361,0,30.0,17,8005,41.39482,2.19884,1,0,4,1.0,1.0,1.0,70.0,31,0,30,60,90,271,1,8,4.248495242049359
1675,2534835,6424582,1,1.0,6,8007,41.38959,2.16035,10,0,2,1.0,1.0,1.0,70.0,5,0,0,0,0,181,29,7,4.248495242049359
6766,17584758,102947901,0,520.0,6,8010,41.38964,2.17147,1,0,5,2.0,3.0,3.0,140.0,1,0,9,19,41,257,4,7,4.941642422609304
16920,35438305,238265901,0,10.0,57,8014,41.37061,2.13569,1,1,2,1.0,1.0,1.0,25.0,1,0,11,11,11,11,0,8,3.218875824868201
6418,16922226,6797428,0,15.0,3,8003,41.38432,2.17983,1,0,4,1.0,3.0,3.0,145.0,3,0,4,9,13,233,12,7,4.976733742420574
9090,21977736,133362124,0,1.0,3,8001,41.38283,2.16469,1,1,1,1.0,1.0,1.0,13.0,3,0,0,0,0,0,0,6,2.5649493574615367
11442,26732131,3558883,0,7.0,3,8002,41.37973,2.17591,1,0,5,1.0,1.0,4.0,75.0,3,0,22,32,47,71,0,8,4.31748811353631
2327,4010911,20790978,0,19.0,67,8013,41.40225,2.18329,1,0,10,2.5,4.0,8.0,300.0,3,0,12,31,53,328,8,7,5.703782474656201
7099,18420379,10582280,0,9.0,5,8013,41.39968,2.17301,1,0,4,1.0,2.0,4.0,180.0,3,0,0,0,0,0,4,5,5.19295685089021
1099,1396253,7543951,0,3.0,3,8002,41.38118,2.18002,1,1,4,2.0,2.0,3.0,90.0,1,0,16,39,62,86,39,7,4.499809670330265
5435,13850656,81795694,0,1.0,6,8029,41.38245,2.14566,1,1,1,1.0,1.0,1.0,40.0,1,0,0,0,0,0,0,8,3.688879454113936
12629,29328715,192803634,1,1.0,3,8003,41.38211,2.18161,1,1,2,1.0,1.0,1.0,120.0,1,0,9,14,41,316,35,7,4.787491742782046
13234,30497831,155909339,0,2.0,57,8014,41.37403,2.14632,1,0,4,1.0,1.0,1.0,105.0,2,0,11,38,48,312,11,7,4.653960350157523
6452,16988387,11713353,0,2.0,30,8015,41.38198,2.15226,1,1,2,1.5,1.0,1.0,15.0,1,0,6,18,38,114,22,5,2.70805020110221
12331,28610333,41652525,0,3.0,57,8903,41.37281,2.12594,1,1,1,1.0,1.0,1.0,22.0,1,0,19,40,70,345,30,7,3.091042453358316
10788,25335158,191154364,0,3.0,6,8015,41.38463,2.15638,1,1,2,1.0,1.0,1.0,60.0,1,0,23,25,52,327,11,6,4.0943445622221
1716,2630720,12999510,1,1.0,32,8013,41.40509,2.17452,1,1,2,1.0,1.0,1.0,20.0,1,0,0,16,38,221,30,7,2.995732273553991
9893,23572022,4260952,0,14.0,3,8002,41.38473,2.17371,1,0,4,1.0,1.0,1.0,45.0,31,0,0,0,0,0,2,5,3.80666248977032
9175,22182178,145928889,0,1.0,30,8011,41.38276,2.15067,1,0,5,2.0,3.0,3.0,130.0,2,0,5,17,35,35,1,7,4.867534450455582
13732,31480839,234256283,0,21.0,3,8003,41.38829,2.17838,1,0,4,1.0,1.0,3.0,38.0,31,0,0,0,7,266,0,8,3.6375861597263857
8384,20684126,112734149,0,1.0,6,8037,41.39948,2.16631,1,1,1,1.0,1.0,1.0,45.0,3,0,0,0,0,0,0,8,3.80666248977032
9436,22863121,73939240,0,1.0,57,8028,41.37493,2.12395,1,1,2,1.0,1.0,2.0,25.0,1,0,17,42,57,57,90,7,3.218875824868201
3832,8515646,3039107,0,37.0,1,8024,41.41477,2.16181,1,0,4,1.0,1.0,1.0,38.0,33,0,0,3,3,204,0,7,3.6375861597263857
6301,16538380,1414702,0,22.0,21,8023,41.41809,2.141,20,0,16,3.0,6.0,13.0,450.0,2,0,6,6,13,98,0,8,6.1092475827643655
3349,7070893,19013284,0,5.0,59,8006,41.40121,2.14773,1,1,1,2.0,1.0,1.0,29.0,1,0,0,0,0,0,0,8,3.367295829986474
4081,9600132,2041901,0,17.0,6,8015,41.37993,2.1541,1,0,7,2.0,4.0,6.0,105.0,3,0,5,11,20,292,17,6,4.653960350157523
9180,22195791,8096230,1,4.0,5,8028,41.39889,2.16599,1,1,2,1.0,1.0,1.0,35.0,2,0,3,5,6,157,60,7,3.555348061489413
10016,23766739,156278160,0,4.0,19,8001,41.38394,2.16916,1,1,1,1.5,1.0,1.0,97.0,2,0,27,57,87,362,32,6,4.574710978503383
17857,36194843,40415386,0,0.0,57,8903,41.36965,2.12627,1,1,1,1.0,1.0,1.0,33.0,2,0,23,53,83,84,0,8,3.49650756146648
588,857117,2426746,0,4.0,6,8025,41.40425,2.17408,1,1,2,1.0,1.0,1.0,19.0,1,0,2,7,15,281,76,6,2.9444389791664403
9349,22643268,59223335,0,15.0,32,8025,41.40629,2.1784,10,0,5,2.0,2.0,3.0,80.0,3,0,3,10,15,15,18,6,4.382026634673881
13273,30578580,2396640,1,4.0,26,8003,41.3808,2.19211,1,0,2,1.0,1.0,1.0,130.0,32,0,1,1,1,223,0,8,4.867534450455582
13541,31140016,4289463,0,4.0,50,8015,41.37773,2.16261,1,0,6,1.0,2.0,4.0,79.0,3,0,4,14,24,287,16,7,4.3694478524670215
10967,25695490,82087921,0,1.0,56,8003,41.3912,2.18027,21,0,5,2.0,2.0,2.0,180.0,3,0,0,0,0,94,2,6,5.19295685089021
2505,4615119,2669458,1,1.0,50,8015,41.37631,2.16425,1,0,2,1.0,1.0,1.0,100.0,6,0,3,3,3,3,5,7,4.605170185988092
10094,23920351,9478280,0,33.0,3,8001,41.37828,2.16665,1,0,2,1.0,1.0,1.0,50.0,32,0,8,38,68,248,1,4,3.912023005428146
13679,31399309,7414663,0,36.0,54,8026,41.41193,2.18116,1,0,4,1.0,2.0,3.0,100.0,1,0,25,55,85,173,0,8,4.605170185988092
2991,6082313,27954529,0,6.0,16,8004,41.37387,2.16838,1,0,4,1.0,2.0,4.0,109.0,2,0,1,6,18,293,69,7,4.691347882229144
17800,36159726,266235171,0,1.0,18,8006,41.40418,2.14373,1,0,2,1.0,1.0,1.0,55.0,1,0,7,21,50,131,0,8,4.007333185232471
13710,31452607,72984879,1,15.0,19,8001,41.3814,2.17322,1,0,3,1.0,2.0,3.0,65.0,90,0,0,0,30,305,1,7,4.174387269895637
7547,19174776,57604325,0,1.0,5,8009,41.39657,2.17112,20,1,2,1.0,1.0,1.0,93.0,3,0,8,38,68,158,0,7,4.532599493153256
15935,34490711,69815537,1,11.0,19,8001,41.37846,2.16882,1,0,5,2.0,3.0,4.0,125.0,31,0,7,37,67,342,0,8,4.8283137373023015
14550,32678821,245721115,1,1.0,56,8003,41.38505,2.17769,1,1,1,1.0,1.0,1.0,40.0,2,0,23,50,70,345,13,7,3.688879454113936
646,919483,4906099,0,9.0,16,8004,41.37407,2.16863,24,0,4,1.0,1.0,2.0,91.0,2,0,3,4,10,10,37,6,4.51085950651685
13749,31487723,36607755,0,91.0,65,8012,41.406,2.15067,1,1,1,2.0,1.0,1.0,28.0,32,0,9,39,69,344,0,8,3.332204510175204
11752,27270285,202654862,0,17.0,50,8015,41.37602,2.16417,1,0,7,2.0,4.0,7.0,65.0,32,0,20,43,43,52,0,8,4.174387269895637
9590,23114511,3928188,0,1.0,3,8002,41.38147,2.17773,1,0,6,1.0,2.0,5.0,80.0,3,0,0,0,2,69,9,6,4.382026634673881
265,515729,2540372,0,2.0,6,8025,41.40574,2.17556,1,1,2,1.5,1.0,1.0,68.0,3,0,12,42,72,347,4,7,4.219507705176107
16701,35212267,265128061,0,0.0,54,8005,41.38722,2.19798,4,0,6,2.0,3.0,6.0,150.0,2,0,0,4,24,25,1,6,5.010635294096256
11742,27252244,1503151,0,77.0,6,8015,41.37785,2.15264,24,1,1,2.0,1.0,1.0,27.0,32,0,29,59,59,96,0,8,3.295836866004329
15040,33384417,241431385,0,32.0,57,8004,41.37281,2.14562,1,0,4,2.0,2.0,3.0,79.0,32,0,24,54,84,359,0,8,4.3694478524670215
226,473459,2337603,1,5.0,65,8006,41.39902,2.15274,24,0,5,2.0,2.0,3.0,200.0,4,0,0,0,0,0,12,7,5.298317366548036
6791,17630417,64515600,0,9.0,6,8013,41.39721,2.17606,10,0,6,1.0,3.0,4.0,55.0,32,0,18,43,43,117,1,5,4.007333185232471
18020,36294270,35537249,1,2.0,65,8012,41.40088,2.15902,1,1,3,1.0,1.0,2.0,65.0,5,0,0,0,3,69,0,8,4.174387269895637
15745,34283491,244729530,0,19.0,30,8011,41.3838,2.15995,1,1,2,1.0,1.0,2.0,19.0,1,0,10,40,70,124,13,7,2.9444389791664403
7836,19653211,138321551,0,3.0,54,8019,41.41237,2.21754,1,1,1,2.0,1.0,1.0,14.0,31,0,0,1,9,41,2,7,2.6390573296152584
13221,30488951,228830166,0,2.0,6,8037,41.39679,2.16367,1,0,4,1.0,2.0,2.0,120.0,30,0,0,0,0,251,0,8,4.787491742782046
10134,24011874,71615,0,45.0,21,8023,41.41772,2.14967,1,0,5,1.0,2.0,5.0,75.0,1,0,0,0,0,0,4,7,4.31748811353631
3865,8662474,27573426,0,23.0,19,8002,41.38568,2.16997,1,0,4,1.0,2.0,3.0,53.0,31,0,0,9,39,69,2,6,3.970291913552122
10438,24553719,183117606,0,1.0,21,8012,41.40391,2.1587,1,1,1,1.0,1.0,1.0,30.0,3,0,19,43,73,73,0,8,3.4011973816621555
10595,24934828,170716140,0,133.0,16,8004,41.37387,2.1641,1,0,5,2.0,3.0,7.0,120.0,32,0,22,46,46,248,0,8,4.787491742782046
6276,16463107,3376710,0,44.0,15,8002,41.38277,2.17632,10,1,4,1.0,1.0,2.0,50.0,32,0,9,39,69,344,0,8,3.912023005428146
17226,35707309,8969902,0,1.0,3,8007,41.38461,2.16387,1,1,3,1.0,1.0,2.0,50.0,1,0,16,46,76,166,0,8,3.912023005428146
18264,36443528,135874538,0,2.0,57,8004,41.37219,2.17139,1,1,1,1.0,1.0,1.0,13.0,32,0,29,36,36,44,0,8,2.5649493574615367
3712,8126804,34344215,1,5.0,41,8017,41.39423,2.13338,10,0,7,2.0,3.0,7.0,200.0,4,0,7,15,33,302,7,7,5.298317366548036
8441,20812821,24617404,1,2.0,57,8004,41.37068,2.14278,1,0,4,1.0,1.0,2.0,80.0,1,0,1,3,4,230,89,7,4.382026634673881
9789,23386430,20401657,0,1.0,0,8024,41.4086,2.16163,1,1,2,1.0,1.0,1.0,22.0,2,0,0,0,0,0,0,8,3.091042453358316
14050,32051818,2346691,0,16.0,15,8002,41.37908,2.17576,1,0,4,1.0,1.0,3.0,39.0,2,0,2,9,30,302,0,8,3.6635616461296463
1530,2259892,2439400,0,55.0,21,8007,41.40506,2.17,1,0,4,1.0,2.0,3.0,81.0,2,0,1,10,16,204,14,6,4.394449154672439
16736,35243637,264733649,0,3.0,20,8018,41.39499,2.18959,21,0,2,1.0,1.0,1.0,67.0,30,0,0,25,55,236,0,8,4.204692619390966
924,1196349,6521082,0,10.0,6,8015,41.38102,2.15317,1,0,4,1.0,2.0,3.0,85.0,3,0,9,24,47,134,12,5,4.442651256490317
16506,35023030,170716140,0,133.0,17,8005,41.39955,2.20738,1,0,2,1.0,1.0,1.0,130.0,32,0,0,0,29,222,0,8,4.867534450455582
7332,18840749,96163213,0,3.0,2,8032,41.42223,2.15682,10,1,1,1.0,1.0,1.0,25.0,2,0,1,2,2,253,13,7,3.218875824868201
4366,10672506,35712072,0,31.0,50,8015,41.37932,2.15678,1,0,6,1.0,4.0,6.0,50.0,32,0,28,58,88,363,0,8,3.912023005428146
670,937657,4212095,0,19.0,40,8028,41.38488,2.13074,1,0,5,1.0,3.0,4.0,140.0,2,0,3,23,46,46,18,7,4.941642422609304
